,id_transaccion,id_vehiculo,fecha_trx,tipo_operacion,monto,tasa_interes,fecha_financiacion,id_deudor,edad_cliente,ingresos_mensuales,Ciudad_cliente
7318,4467865,SFD323,21/10/2021,Contado,146752508,,18/08/2021,5233513,48,26582245,Cali
7319,3419114,JNI943,08/03/2022,Credito,114021939,General,20/11/2021,1869370,65,31066553,Bogotá
7320,4467500,ZYL518,13/09/2023,Leasing,147177086,,20/05/2023,6324198,63,20230367,Villavicencio
7321,7250756,OTD849,12/04/2024,Credito,118937972,General,23/12/2023,9234533,27,7261005,Bogotá
7322,7710524,QVX679,06/05/2021,Credito,54547644,Premium,01/02/2021,3812069,32,10420819,Soacha
7323,7807829,CUL866,22/10/2024,Leasing,180841291,,19/07/2024,3270702,47,31214839,Bogotá
7324,5547592,NDD984,22/05/2021,Contado,59692828,,19/02/2021,7584326,62,25766317,Medellín
7325,6851207,VDH068,19/10/2023,Leasing,80777803,,26/07/2023,7253929,44,14738341,Bogotá
7326,4493972,YVD040,02/12/2023,Leasing,106560029,,19/10/2023,6974994,58,2542746,Bogotá
7327,2118940,XAU161,26/10/2021,Contado,59723208,,22/09/2021,8021683,33,26777672,Villavicencio
7328,9297756,SPC257,12/10/2022,Credito,127621553,Premium,21/07/2022,8723828,61,12309430,Soledad
7329,2001668,KBO664,25/01/2022,Contado,111570789,,19/11/2021,4468182,54,5792282,Soledad
7330,5520873,PFU546,30/08/2023,Contado,54778404,,22/06/2023,7646399,28,19544685,Bogotá
7331,3266586,XAH226,17/09/2024,Leasing,135804623,,24/06/2024,4109141,61,3654244,Soledad
7332,6681167,BTU366,03/10/2021,Leasing,43899947,,11/08/2021,2101599,60,31113063,Bogotá
7333,4318322,ODN717,24/07/2024,Leasing,130443307,,04/06/2024,6974401,50,32578665,Medellín
7334,6460720,WHP966,23/08/2022,Leasing,88977687,,20/07/2022,8630370,26,12884955,Bucaramanga
7335,5704429,GZW114,12/01/2024,Contado,115821330,,09/10/2023,6011470,51,18572308,Villavicencio
7336,7707319,JGT265,16/04/2022,Contado,97206588,,03/01/2022,9954106,57,26430344,Cali
7337,3387235,HYP732,29/12/2021,Contado,119230525,,07/09/2021,8670659,61,25906893,Soledad
7338,8890442,GTL014,07/08/2024,Leasing,137353618,,15/05/2024,9184032,32,18610257,Bogotá
7339,5102732,BOF206,30/01/2024,Credito,115745496,Preferencial,09/11/2023,2917396,61,31048922,Ibagué
7340,8997051,HWY367,24/09/2021,Contado,138441479,,31/05/2021,7692614,56,18985355,Villavicencio
7341,8914063,WOZ534,27/09/2021,Contado,61961762,,02/07/2021,9850862,59,4228301,Cartagena
7342,3802691,QFK972,26/09/2022,Leasing,107203968,,12/08/2022,4514695,24,16550769,Cali
7343,1361953,GFG376,20/11/2023,Contado,133726749,,13/10/2023,2550105,61,30738052,Cali
7344,9273229,ZIS809,12/11/2023,Contado,42193246,,22/08/2023,1622887,62,18690364,Barranquilla
7345,2400730,QZL739,25/04/2024,Contado,40357558,,29/02/2024,1393821,28,12116292,Cartagena
7346,9601134,BXE082,19/03/2023,Credito,130285496,Preferencial,18/02/2023,7392801,42,30694746,Bogotá
7347,6372133,YKL260,29/07/2022,Contado,167105377,,29/05/2022,6681117,52,24884328,Ibagué
7348,9445728,NDY792,03/05/2022,Credito,124649096,General,26/03/2022,8196189,56,32400885,Bogotá
7349,2184354,PEX627,01/10/2024,Credito,113250271,General,25/06/2024,5214878,63,27512597,Cúcuta
7350,4463112,LKB762,27/12/2021,Credito,39354139,Preferencial,04/10/2021,9631895,47,31253870,Cali
7351,5096965,QXL947,02/10/2021,Contado,133378569,,26/07/2021,3948360,27,8711444,Cali
7352,5052150,HBC755,06/05/2021,Credito,160839157,General,22/02/2021,5588633,51,6595417,Barranquilla
7353,7118693,NON963,01/10/2022,Contado,160292469,,17/06/2022,4996559,65,15099628,Bogotá
7354,5578175,AJO631,19/01/2022,Contado,69398236,,07/11/2021,7965253,47,6017738,Bogotá
7355,7783286,YGB437,15/05/2022,Contado,92464936,,20/01/2022,5288807,48,6041766,Villavicencio
7356,4799073,EJG521,10/04/2024,Leasing,148811589,,29/01/2024,2628312,55,26336483,Bogotá
7357,1547392,VDX425,28/03/2023,Credito,54993771,Premium,21/02/2023,6216299,53,7091750,Bogotá
7358,6354983,GZW072,28/07/2023,Credito,105768361,Premium,27/04/2023,8744507,35,31349388,Medellín
7359,8125579,BNS613,20/03/2024,Contado,80704799,,13/01/2024,6477946,45,28545040,Bogotá
7360,1755372,WCS469,26/04/2024,Leasing,128852749,,18/03/2024,4389995,22,26981367,Ibagué
7361,4663980,ZUQ350,01/10/2022,Credito,69108366,Preferencial,06/07/2022,2168037,47,7270341,Medellín
7362,6224943,YHC699,03/11/2021,Contado,68269521,,24/07/2021,6800495,29,18796516,Medellín
7363,8375408,ALR773,03/08/2022,Leasing,56524258,,23/05/2022,6640722,55,2730240,Cali
7364,3150960,GSF360,26/11/2024,Leasing,63997287,,25/09/2024,1648751,65,23132025,Cartagena
7365,9758326,PHC481,12/07/2023,Contado,132591971,,20/04/2023,6700646,46,15115653,Bucaramanga
7366,3524936,URT843,13/01/2024,Contado,81108305,,23/10/2023,7765923,30,10083953,Bogotá
7367,6706770,ESK535,10/09/2024,Leasing,72828222,,20/06/2024,8852480,46,13802675,Soledad
7368,1960463,YUC426,31/05/2022,Leasing,103088816,,22/04/2022,3891442,55,31990691,Cartagena
7369,3399180,JGX541,02/06/2024,Leasing,147221104,,10/04/2024,5591785,40,22988332,Cali
7370,3366278,UHU420,01/12/2023,Contado,134124705,,21/10/2023,7785196,37,32305606,Medellín
7371,6238680,OIA391,01/06/2022,Contado,143724382,,28/03/2022,3997551,42,19742890,Bogotá
7372,3425301,VRR965,22/09/2022,Contado,127143725,,31/07/2022,3349594,61,22285726,Medellín
7373,2608647,UJT067,21/06/2024,Contado,142763887,,26/02/2024,6643015,67,8802643,Bogotá
7374,5814510,VAG364,16/10/2022,Credito,39961320,Premium,01/07/2022,2497247,48,10231061,Medellín
7375,7723476,RYU021,27/11/2022,Contado,75106360,,13/09/2022,3126652,55,19511229,Barranquilla
7376,5140978,WCZ802,05/04/2023,Contado,108253556,,13/12/2022,1566258,59,27388267,Bogotá
7377,2879994,JXX836,26/12/2024,Contado,58936974,,02/09/2024,7208494,24,13823575,Ibagué
7378,5770275,SZM716,06/08/2022,Leasing,51986112,,17/06/2022,5821985,41,2693893,Cali
7379,8519271,MOW439,17/08/2023,Contado,125784906,,07/07/2023,4009535,37,32558024,Bogotá
7380,5191119,PKI878,26/04/2021,Contado,58161500,,11/03/2021,7596030,51,16367646,Bogotá
7381,5052152,WQU592,21/07/2021,Leasing,113194328,,04/05/2021,4388910,48,3219080,Barranquilla
7382,1761201,CAB312,18/09/2024,Contado,61549502,,12/07/2024,7175196,64,14734195,Cúcuta
7383,3776902,TOB152,29/04/2024,Leasing,66880923,,22/02/2024,9222721,47,5182191,Ibagué
7384,6258420,AEX934,28/02/2023,Contado,68982320,,24/11/2022,2543829,57,18090671,Santa Marta
7385,8791619,DEG188,22/12/2021,Leasing,148684351,,12/11/2021,3458826,52,6471251,Villavicencio
7386,6505263,FCD189,16/08/2024,Contado,180968847,,29/06/2024,7585791,55,27430327,Bogotá
7387,8080685,JCV664,05/01/2024,Contado,134168852,,02/11/2023,5267495,23,4138631,Barranquilla
7388,9631541,EUP067,06/10/2022,Contado,122802022,,26/06/2022,8750429,32,18132610,Cali
7389,6186745,INQ218,06/07/2024,Leasing,138201590,,25/05/2024,5211875,63,3384568,Cúcuta
7390,4098441,CMY414,27/10/2022,Credito,94771911,General,23/08/2022,2327463,22,31049582,Bogotá
7391,6328990,DBF179,22/09/2024,Credito,148640266,General,05/08/2024,6142379,25,32975379,Medellín
7392,7188457,SBD995,21/12/2024,Credito,135758623,Preferencial,20/09/2024,5002733,63,4291115,Soacha
7393,5529360,BAC133,20/01/2023,Contado,105530647,,20/12/2022,2449046,54,20754587,Soledad
7394,8169201,UDG539,20/02/2023,Contado,38043599,,06/11/2022,8657780,60,26049280,Cúcuta
7395,2286231,SAN648,23/11/2022,Credito,40371081,General,06/10/2022,8248204,50,26857562,Barranquilla
7396,7096062,YPL410,15/09/2021,Contado,144764749,,20/07/2021,2443056,45,27155531,Barranquilla
7397,2724496,ZJU571,04/04/2022,Contado,148574187,,12/01/2022,9582382,37,31583852,Cali
7398,5534434,TJT893,18/08/2024,Contado,71915919,,01/05/2024,5786286,39,28555762,Bucaramanga
7399,4980461,NFD492,26/01/2021,Leasing,147586395,,04/11/2020,6450841,56,17269548,Ibagué
7400,1767437,LSF164,15/02/2023,Credito,120015913,Preferencial,30/11/2022,9630819,29,27394312,Cali
7401,9127803,DLC469,24/10/2024,Leasing,131386021,,17/08/2024,7929766,37,4180914,Bogotá
7402,1221002,YJY834,21/02/2024,Contado,92832004,,02/12/2023,8609042,39,31796564,Barranquilla
7403,7633309,ZUF480,21/12/2024,Contado,143970143,,28/10/2024,5964573,51,3843655,Pereira
7404,1910348,GWV100,24/01/2021,Credito,77846186,Premium,30/09/2020,7183856,38,18957403,Bogotá
7405,7958437,NEQ473,27/12/2022,Leasing,33400616,,14/09/2022,6198477,36,29239648,Soledad
7406,1210075,TBU030,03/07/2023,Contado,59345939,,19/03/2023,5045209,50,19676930,Bogotá
7407,9524144,BQW243,27/08/2024,Contado,106342867,,18/06/2024,1038734,54,30796558,Bucaramanga
7408,8525109,VGG915,03/09/2021,Credito,40300224,Preferencial,07/05/2021,3592867,38,13574868,Medellín
7409,2498268,KML740,07/09/2023,Credito,123099221,General,20/06/2023,8166062,41,24478884,Santa Marta
7410,4113438,JUA016,14/10/2021,Credito,157732624,Premium,19/08/2021,8119712,30,21864466,Pereira
7411,9385152,RNJ198,30/09/2023,Leasing,70101620,,16/08/2023,9792630,40,5129639,Medellín
7412,2584848,OAO639,15/04/2024,Leasing,79650390,,03/01/2024,5781146,28,19385492,Bogotá
7413,9942480,BET188,17/01/2022,Leasing,139256921,,05/12/2021,5549631,61,6775262,Bogotá
7414,8382217,QYG546,23/02/2022,Leasing,73352989,,10/11/2021,6451321,39,7121674,Medellín
7415,5566143,KDF933,23/04/2024,Leasing,73043238,,25/02/2024,4216126,30,18277495,Bogotá
7416,7656556,QIL181,24/11/2023,Leasing,113974868,,10/10/2023,9175184,26,4925536,Bogotá
7417,9782831,YAX749,02/03/2021,Leasing,101036199,,12/11/2020,7926392,54,17952903,Medellín
7418,4244735,QUT668,24/04/2022,Credito,71380368,Preferencial,05/01/2022,1011219,43,28134652,Bogotá
7419,6161536,FHO699,19/10/2022,Contado,70749948,,14/07/2022,1011644,35,5330265,Cali
7420,5208721,KEQ825,25/03/2022,Contado,42493089,,19/02/2022,1807241,49,4428908,Barranquilla
7421,3926516,RKR561,29/04/2022,Credito,70692624,Premium,29/01/2022,1178960,26,29317094,Bogotá
7422,7438286,BHB085,03/09/2024,Contado,75332551,,01/08/2024,9978855,45,28735584,Bogotá
7423,8536803,QVB150,22/11/2023,Contado,119356231,,07/10/2023,4862416,44,18513422,Bogotá
7424,4552321,ZKR705,10/08/2022,Credito,166269909,General,19/04/2022,4943162,41,16918760,Soacha
7425,1727005,FOU875,23/08/2023,Credito,65983405,Premium,11/06/2023,7352265,50,13443205,Bogotá
7426,9499072,SJC364,06/04/2021,Contado,136493617,,04/03/2021,1842518,22,12243249,Medellín
7427,5628857,ZJU700,20/12/2023,Contado,119866532,,29/10/2023,1849007,30,12248591,Bogotá
7428,1281760,GYE246,13/05/2021,Credito,84684609,Preferencial,21/02/2021,5397005,48,27760003,Bogotá
7429,9974643,TGG184,22/09/2021,Leasing,58852052,,26/07/2021,7052005,41,30862256,Cartagena
7430,7647286,ZDL519,08/12/2023,Leasing,86722146,,31/08/2023,8019124,27,25731551,Cúcuta
7431,2900074,KIW296,19/06/2022,Contado,46914172,,29/03/2022,3248800,36,20892330,Bucaramanga
7432,1800410,VUT999,25/05/2024,Credito,111670696,General,23/03/2024,3170367,41,16218813,Medellín
7433,8737985,YBI304,07/07/2021,Contado,104435201,,24/05/2021,2029274,39,15302784,Soledad
7434,5947910,FVG993,31/05/2023,Contado,163526767,,17/03/2023,7533297,58,22704161,Bogotá
7435,1782688,GNC229,02/03/2024,Contado,87030888,,25/01/2024,8822467,53,17306982,Soacha
7436,2546475,ASB238,18/12/2021,Credito,81503672,Preferencial,13/09/2021,2133597,24,29882027,Bucaramanga
7437,6640166,XSN156,06/09/2024,Leasing,72105897,,03/07/2024,9856494,23,28894213,Cúcuta
7438,8088375,RIQ981,16/04/2022,Credito,138676485,General,03/02/2022,5582434,27,3446993,Bogotá
7439,5641429,AMZ147,14/04/2024,Contado,92888604,,19/02/2024,4283038,42,8530596,Barranquilla
7440,2865226,NXO552,09/12/2021,Leasing,114988873,,01/10/2021,6262939,30,14480379,Bogotá
7441,5579609,MUR395,21/04/2023,Contado,114780612,,18/02/2023,1729923,66,3673219,Santa Marta
7442,4318002,ARR546,05/05/2021,Leasing,60327496,,15/01/2021,8764350,47,10030637,Santa Marta
7443,8837005,XJJ735,19/02/2021,Credito,89587120,Premium,28/12/2020,2537448,41,14701538,Soledad
7444,4854962,IAW696,05/01/2023,Contado,115356120,,10/09/2022,2419794,50,9822501,Cúcuta
7445,9620220,SZF311,22/02/2021,Contado,55131566,,18/01/2021,1701367,65,2825275,Soacha
7446,5602158,THU967,27/06/2024,Credito,52205753,General,19/04/2024,3572368,38,27118925,Bogotá
7447,7589771,ZZE200,21/10/2021,Contado,190328950,,08/09/2021,8882585,26,15358764,Bogotá
7448,1872714,PLG934,01/08/2022,Credito,101507883,Preferencial,25/04/2022,8007318,24,2667210,Medellín
7449,3187056,AOF513,07/09/2023,Contado,42740771,,25/05/2023,6546764,54,31864465,Ibagué
7450,1779471,YSX503,26/01/2022,Credito,101994616,Preferencial,30/10/2021,6348642,30,9208013,Soacha
7451,7750312,YSF261,13/05/2021,Leasing,128861126,,10/03/2021,8808734,52,21605530,Cali
7452,8919008,BZN518,12/11/2021,Credito,152542324,Preferencial,02/09/2021,6732812,48,16987366,Bogotá
7453,9849670,OAZ968,02/02/2021,Contado,116642927,,14/12/2020,4266025,65,8087359,Cúcuta
7454,6198396,ZCK068,27/07/2023,Leasing,59523285,,25/04/2023,7363313,67,27358431,Bogotá
7455,9997792,KVQ251,07/11/2023,Credito,139102625,General,20/08/2023,8269556,40,27285581,Cúcuta
7456,4967267,WWM965,07/06/2021,Leasing,130382367,,18/02/2021,1572530,34,18893837,Medellín
7457,7381235,FUG758,23/04/2023,Credito,112929953,General,22/01/2023,8751300,23,29655470,Cali
7458,7470452,PVA252,14/09/2024,Credito,56745854,General,07/07/2024,1169201,55,7457331,Santa Marta
7459,5759828,CTN612,26/09/2022,Credito,44452086,Premium,06/06/2022,6422606,25,25246171,Soledad
7460,4125114,AME088,29/09/2022,Contado,52730330,,06/06/2022,2180319,59,10552333,Villavicencio
7461,7913359,YHU100,09/04/2021,Contado,118391269,,22/01/2021,9926055,29,22242057,Bogotá
7462,4624662,NUC097,14/04/2021,Credito,40553670,Premium,18/12/2020,5689273,64,8956381,Bogotá
7463,9112328,GUP967,04/12/2023,Contado,106199346,,11/08/2023,4990874,32,27869493,Cali
7464,2537622,LMX007,15/09/2024,Contado,187560925,,28/06/2024,7518065,61,28704974,Cali
7465,5088042,RUG598,13/09/2024,Leasing,139539663,,24/07/2024,4203238,28,23903727,Cúcuta
7466,4018625,VGK386,09/04/2023,Contado,65913252,,05/01/2023,2168673,22,15427931,Cúcuta
7467,6507016,KCH078,10/05/2024,Credito,89754338,Preferencial,20/02/2024,8046067,49,32498721,Ibagué
7468,1646729,ASE823,07/01/2022,Credito,97368105,Premium,28/10/2021,3876366,67,22932200,Ibagué
7469,6382399,YRL476,31/05/2022,Credito,143099430,General,28/04/2022,8490818,63,31220701,Cali
7470,8441369,EYD671,02/08/2023,Contado,40914934,,09/04/2023,5880446,38,31988247,Soacha
7471,8651085,UOC360,23/08/2024,Credito,145256967,General,13/05/2024,5247401,58,17521388,Medellín
7472,3993411,ONW305,10/10/2024,Leasing,138219173,,08/09/2024,8364985,44,10244092,Bogotá
7473,7450363,CLR687,14/03/2024,Credito,137807341,Preferencial,11/01/2024,6919383,64,7198833,Bogotá
7474,8819331,WWH287,23/04/2021,Contado,78223905,,15/03/2021,8390448,29,10074548,Bogotá
7475,1172590,HSN703,20/09/2021,Credito,135660058,Preferencial,03/07/2021,5327617,34,19502785,Barranquilla
7476,6104467,ZGQ025,06/03/2023,Contado,130774328,,01/01/2023,6976737,48,31689301,Soacha
7477,8036728,OWJ310,05/10/2024,Leasing,119229771,,15/08/2024,2419934,67,18345154,Cartagena
7478,1882323,ELO079,19/04/2024,Leasing,52357279,,22/02/2024,5579653,47,26009943,Ibagué
7479,7624795,XOJ644,26/03/2023,Credito,92308729,General,26/02/2023,8318892,34,6080607,Bogotá
7480,8062717,UMS071,12/10/2021,Leasing,69374658,,18/06/2021,3168827,58,2030241,Barranquilla
7481,6420909,QHH915,09/03/2023,Contado,43891906,,14/11/2022,1852544,36,12006375,Cartagena
7482,2389463,NKB823,31/05/2023,Contado,134409898,,17/02/2023,9354329,58,7001771,Bogotá
7483,4645914,URT833,28/03/2024,Credito,145611246,Premium,26/12/2023,1498854,25,24679222,Medellín
7484,8341371,MTY135,08/09/2024,Contado,94079572,,27/06/2024,7693676,47,25149810,Bogotá
7485,1676927,IOT894,21/06/2022,Credito,138513388,Preferencial,15/03/2022,7213000,46,18446891,Medellín
7486,9360531,VUH765,30/01/2022,Leasing,112163206,,28/11/2021,8904589,36,16100809,Bogotá
7487,8194466,OPJ977,28/05/2024,Contado,104189305,,28/02/2024,9358074,25,16937014,Pereira
7488,9218624,GYT211,19/11/2021,Credito,54553733,Preferencial,14/08/2021,4491139,59,11027240,Cúcuta
7489,9800795,XPF400,01/04/2023,Credito,137782631,General,28/01/2023,2691890,28,11062247,Medellín
7490,9883722,QXC367,05/10/2024,Contado,71227811,,01/08/2024,5318340,26,20248822,Soledad
7491,5767473,GPY430,14/04/2021,Leasing,77969700,,04/02/2021,5952208,22,32594530,Cali
7492,3938806,HPI022,08/02/2022,Leasing,164987428,,05/11/2021,3454693,43,19600766,Barranquilla
7493,2789712,MNG138,22/05/2021,Contado,84074185,,17/02/2021,3619177,48,7848316,Soacha
7494,3732050,LZO302,03/03/2022,Leasing,137535869,,23/11/2021,7653529,43,25932332,Cúcuta
7495,1119305,QYJ353,08/05/2021,Contado,55841779,,12/02/2021,5214878,63,27512597,Cúcuta
7496,7290830,RGS698,08/01/2021,Contado,111458803,,03/12/2020,1779130,67,24801247,Medellín
7497,6274135,FYH961,23/07/2024,Credito,79511741,Preferencial,18/05/2024,6651635,65,29831318,Soacha
7498,8965811,OSS159,24/08/2023,Credito,98538881,Premium,18/07/2023,7470094,27,32400882,Barranquilla
7499,8657451,JNI401,24/11/2024,Leasing,47299929,,11/10/2024,7342145,36,13783728,Santa Marta
7500,1526288,QPX068,03/07/2024,Contado,128745064,,21/03/2024,7437928,33,26669256,Cartagena
7501,3857785,KMJ065,20/03/2024,Contado,44378800,,10/02/2024,2992613,51,15807480,Soacha
7502,8133045,IRA640,31/08/2021,Contado,55631259,,06/06/2021,5600249,53,10891889,Cali
7503,8262907,SLA100,17/03/2021,Credito,196865004,Preferencial,08/12/2020,5119788,51,6090247,Cali
7504,8777442,LPB303,04/10/2022,Leasing,142163270,,10/07/2022,2282278,28,8868749,Medellín
7505,9781216,KRQ312,04/09/2024,Credito,55683746,Preferencial,22/07/2024,8110535,63,9394172,Bogotá
7506,4759242,JYS247,13/06/2023,Leasing,71899966,,04/05/2023,1662054,64,22279993,Medellín
7507,1439702,KET727,13/12/2021,Leasing,86044044,,31/08/2021,6105315,67,8939138,Soacha
7508,4823231,IVP338,07/10/2023,Leasing,82755177,,22/06/2023,1053467,56,19315035,Bogotá
7509,4894183,FBP494,13/01/2022,Contado,70058649,,23/11/2021,3857045,22,14665271,Pereira
7510,3714407,LST376,10/07/2023,Contado,51034853,,06/04/2023,6974814,42,12745176,Villavicencio
7511,9796449,AFG103,11/01/2023,Leasing,144172163,,28/10/2022,8764097,48,32787713,Medellín
7512,3937039,XPY162,20/01/2021,Contado,135945314,,07/12/2020,8064664,32,10357138,Cali
7513,5664650,GUR267,03/09/2021,Credito,127652569,Preferencial,24/06/2021,3040913,47,8181733,Bogotá
7514,1034695,OPH851,23/10/2022,Credito,183837634,General,08/07/2022,9617843,29,28780675,Bucaramanga
7515,6945792,SJW670,01/11/2022,Contado,110374352,,15/08/2022,1920090,64,15570350,Cúcuta
7516,7196130,WAN445,22/09/2024,Contado,69403009,,06/06/2024,4523925,47,7905612,Cúcuta
7517,6933960,HLV134,22/11/2023,Contado,86199638,,18/08/2023,3575429,62,24259280,Bogotá
7518,5108536,SUB172,03/05/2024,Leasing,88577501,,09/03/2024,4030221,32,25115907,Ibagué
7519,5968995,GXN264,02/08/2024,Leasing,123198695,,16/05/2024,4982057,32,18662208,Bogotá
7520,8904494,HSZ094,12/09/2021,Credito,57339260,Premium,27/06/2021,5792069,32,13788435,Bogotá
7521,4704101,YNN091,06/05/2023,Contado,92243710,,13/01/2023,1662285,27,18397264,Medellín
7522,6146520,ROE277,29/03/2024,Leasing,165011312,,05/01/2024,1430259,31,2357074,Cartagena
7523,7673086,QOS187,14/10/2022,Contado,72993775,,26/06/2022,3365071,38,23144643,Cartagena
7524,7347368,USO238,14/08/2023,Leasing,44111493,,05/06/2023,8281573,64,21636859,Cali
7525,1883237,BUY110,19/12/2022,Credito,124781100,Premium,23/10/2022,5261970,34,15496354,Soacha
7526,7445169,BWM436,22/11/2023,Credito,62426832,Preferencial,26/08/2023,6174020,35,14623170,Cartagena
7527,1719991,RAQ983,27/10/2022,Contado,86766035,,12/09/2022,4834081,42,18370710,Bogotá
7528,6503921,SFW304,30/11/2024,Contado,104330774,,03/09/2024,7541350,43,15397979,Medellín
7529,7800671,VCE040,23/09/2024,Leasing,133961307,,29/07/2024,9192431,48,32061827,Cartagena
7530,6830188,RME362,20/06/2022,Contado,83604511,,02/03/2022,9705025,22,18593408,Cartagena
7531,1738291,QOW289,01/04/2021,Credito,79297465,General,14/02/2021,5943406,26,11653915,Cali
7532,2023538,SXY631,17/04/2021,Contado,36317840,,22/01/2021,2157609,66,9664832,Soacha
7533,1685967,WGQ569,16/04/2024,Leasing,132720180,,18/02/2024,6374561,39,17691952,Medellín
7534,8094602,GNG610,04/05/2021,Contado,47484060,,12/02/2021,4740308,31,4208533,Bogotá
7535,5994313,QFQ248,29/01/2024,Contado,137010883,,24/11/2023,2244186,43,11890795,Medellín
7536,7485670,QMI525,14/09/2022,Contado,32293666,,28/05/2022,3803425,27,2417630,Barranquilla
7537,5582557,LIF426,09/08/2024,Credito,80719775,Premium,19/05/2024,1943231,50,20887882,Cartagena
7538,7179342,NDS342,27/08/2024,Contado,90365345,,15/07/2024,8940365,24,9729492,Medellín
7539,4958445,EMU041,28/08/2023,Contado,26989899,,21/05/2023,7604902,42,30845418,Bogotá
7540,8051477,LSR557,11/08/2023,Contado,71478695,,02/07/2023,3354390,41,9055594,Bogotá
7541,8484229,KXO911,20/05/2024,Contado,58446611,,18/03/2024,7187534,62,22362018,Bucaramanga
7542,9535071,XNC607,01/05/2022,Contado,111486356,,19/02/2022,7466995,62,17592270,Pereira
7543,1927672,STY662,30/04/2023,Contado,55844015,,07/01/2023,5318235,38,2990148,Barranquilla
7544,8366672,JJR309,10/09/2022,Contado,95940471,,26/06/2022,2205971,67,4262147,Cartagena
7545,3521560,ZAL010,29/05/2022,Leasing,109921064,,15/04/2022,3607642,44,2298755,Villavicencio
7546,1023174,EZS231,07/11/2022,Leasing,108216152,,19/07/2022,1080527,50,31021763,Bogotá
7547,9008109,NXJ812,25/06/2021,Credito,172828587,Preferencial,24/05/2021,5031603,29,9023261,Bogotá
7548,7593203,ZHP430,24/08/2022,Leasing,112064898,,23/05/2022,7499806,30,28226505,Cartagena
7549,2247036,POW880,09/08/2021,Leasing,138516749,,14/06/2021,4438020,23,22601321,Bogotá
7550,1731159,IAJ574,13/06/2021,Contado,149311187,,07/05/2021,8742697,52,17680742,Cúcuta
7551,3479027,SFH730,16/12/2023,Credito,79005529,Premium,06/11/2023,7334941,43,24828595,Soacha
7552,7050307,FEK115,22/10/2024,Contado,57312679,,12/07/2024,7531731,46,29917328,Medellín
7553,4054028,NPR895,06/11/2023,Leasing,122174137,,21/08/2023,4157092,26,18149680,Medellín
7554,7441521,SOY349,23/09/2023,Leasing,96312443,,01/08/2023,3014316,65,28906586,Bogotá
7555,3195702,UOB467,09/03/2024,Credito,76512890,Premium,20/11/2023,2684624,51,31068323,Bogotá
7556,2935093,LPU057,23/07/2021,Leasing,107349911,,12/04/2021,4912675,45,27021776,Cali
7557,4286755,XNL827,10/12/2023,Credito,83602885,Preferencial,04/10/2023,8996685,62,2716081,Cali
7558,6007149,OVH220,05/02/2023,Credito,77242626,General,02/01/2023,5324057,41,4462180,Villavicencio
7559,4758750,TVS404,16/09/2024,Leasing,101883372,,03/08/2024,7917327,54,25007232,Barranquilla
7560,4152136,QXJ493,13/08/2021,Credito,77344743,General,30/04/2021,9574143,49,11694413,Santa Marta
7561,9590229,CGR682,20/07/2024,Contado,73292079,,25/05/2024,4755873,62,32147774,Bogotá
7562,4922824,MSY259,24/08/2021,Contado,100392272,,18/07/2021,9960292,56,24910605,Medellín
7563,1979382,VGZ212,16/03/2022,Credito,107212680,Premium,26/12/2021,6220728,28,7584067,Medellín
7564,2429607,CDL512,07/02/2024,Contado,145055030,,04/01/2024,4405055,36,22621095,Santa Marta
7565,8273048,WTC277,13/06/2022,Contado,39325164,,28/02/2022,6476651,67,21456685,Medellín
7566,1429129,VGZ619,12/02/2024,Contado,151539700,,03/01/2024,3923572,48,16705565,Barranquilla
7567,1894695,XPE009,02/04/2022,Leasing,117306905,,14/02/2022,2548895,41,13901286,Cartagena
7568,5455466,GFP336,06/07/2022,Contado,149383583,,14/03/2022,9465618,59,3240306,Pereira
7569,9459310,PJQ653,24/06/2023,Contado,113078076,,13/03/2023,6092044,22,20567100,Santa Marta
7570,4800066,MFV832,07/04/2023,Leasing,103088051,,12/02/2023,2154798,57,32786862,Santa Marta
7571,7625403,FSG247,19/03/2021,Contado,114623861,,23/01/2021,2616639,41,25974411,Soacha
7572,1618200,WRO229,05/10/2023,Leasing,31495684,,09/08/2023,2868007,33,6043201,Bogotá
7573,3296786,BGI032,23/06/2023,Credito,45987434,General,14/05/2023,2848426,65,13518716,Medellín
7574,8898463,RXE301,14/12/2023,Contado,23043683,,25/08/2023,4147276,59,20547260,Medellín
7575,4539131,ZQH541,12/01/2024,Leasing,39226416,,21/11/2023,1670071,56,12610599,Cali
7576,5693635,BQJ927,23/07/2024,Leasing,78438636,,30/05/2024,3301988,29,16480189,Bogotá
7577,8179754,QTD823,28/08/2022,Credito,99739915,Preferencial,19/07/2022,4807250,65,20584409,Cartagena
7578,3530205,LAC953,22/10/2023,Leasing,94262238,,09/09/2023,5350500,22,8424422,Cali
7579,1037504,NFJ832,04/04/2023,Leasing,76518036,,18/02/2023,5182117,31,29837735,Bogotá
7580,4852526,KUY417,21/02/2022,Contado,139760862,,11/12/2021,8951929,55,7962875,Medellín
7581,7278040,LQC881,15/02/2023,Leasing,149607898,,02/11/2022,4733545,25,22266851,Santa Marta
7582,8237797,QVJ426,20/11/2023,Contado,118463898,,31/08/2023,3397775,25,30139052,Bogotá
7583,4781724,HEH424,29/12/2021,Credito,44577879,General,15/11/2021,8997587,36,24111013,Medellín
7584,6351790,ZLS503,07/09/2021,Credito,110783058,Preferencial,20/07/2021,9186343,64,18081812,Santa Marta
